date,value
2013-08-21,0.0958628421269573
2013-09-06,0.0697814836799285
2013-10-08,0.0958957954416404
2013-11-09,0.0661590893437306
2013-12-27,0.0718728345383402
2014-01-12,-0.0092711686592205
2014-01-28,0.0859174499739682
2014-02-13,0.0939672163696993
2014-03-01,0.0394617980836622
2014-03-17,-0.0208014772221362
2014-04-02,0.0900853845704618
2014-04-18,0.0927615676971315
2014-05-04,0.0709751213973991
2015-01-31,0.1011697657755981
2015-03-20,-0.0096951003666403
2015-04-05,0.1104957975480157
2015-04-21,0.0938745029507807
2015-05-07,0.0805034014100368
2016-03-06,0.1236206513585917
2016-03-22,0.1146613728857819
2016-04-07,0.0871064153599734
2016-04-23,0.0703905732071665
2016-05-09,0.0808723889048883
2016-12-03,0.0073843736101903
2017-01-04,-0.0160206463945635
2017-01-20,0.1121366462908776
2017-04-10,0.068876738046111
2017-04-26,0.0616930458048664
2017-10-19,0.0572038357827459
2017-11-04,0.0745710130474929
2017-12-22,0.0539437553920373
2018-01-07,0.0939634112356469
2018-04-13,0.0925701374421294
2018-04-29,0.046245759511287
2018-05-15,0.0684701664967725
2018-05-31,0.0684873089169226
2018-11-07,
2020-03-17,
2020-04-02,0.1288269403399753
2020-04-18,0.0857366294680693
2020-05-04,0.0899168053807649
2021-04-05,0.0088801834625165
2021-04-21,0.0840140588443856
2021-05-23,0.1080583485228947
2021-06-08,0.0991948898171764
2021-10-14,0.0935107302625068
2021-10-30,0.103785584813944
2022-03-07,-0.0019267213303202
2022-03-23,-0.005019893757573
2022-04-08,-0.0163065218306967
2022-04-24,0.0530108608165813
2022-05-10,
2022-06-11,0.0894910276895296
2022-06-27,0.0912231042652282
2022-07-29,0.1133857271478782
2022-08-14,0.0756782896961241
2022-08-30,0.0918930320825682
2022-09-15,0.0715394470931329
2022-10-01,0.0715727449157792
2022-11-02,0.0790608629306146
2022-12-04,0.1196742708969405
2023-01-05,0.0994330916717207
2023-01-21,0.1334809643525005
2023-02-22,0.1012835253830562
2023-03-10,0.0932058161814274
2023-03-26,0.0981149980176736
2023-04-27,0.0936066966646436
2023-05-13,0.0763335597172161
2023-11-21,0.1121515603075153
2023-12-23,-0.014168816357948
2024-02-09,0.1192298621031475
2024-02-25,0.1208522983755436
2024-03-12,0.1062865912719001
2024-04-13,0.1055933675074938
2024-04-29,0.0934712124084672
2024-05-15,0.1052712987109582
2013-05-01,0.0938204004062224
2013-05-17,0.0910750610917316
2013-06-18,0.0886232863013263
2013-07-04,0.0858931214478652
2013-07-20,0.0872317757352671
2013-08-05,0.0839088106856272
2013-08-21,0.0825372636342861
2013-09-06,0.0808072514729136
2013-09-22,0.0893591033399838
2013-10-08,0.0922287782672628
2013-10-24,0.0937569375090007
2013-11-09,0.0862935305183943
2013-11-25,0.0363346574182158
2013-12-27,0.0962236888228536
2014-01-12,-0.0070129551477177
2014-01-28,0.1325381721353775
2014-02-13,0.1226138899701582
2014-03-01,0.0426286781463968
2014-03-17,-0.0166283855518351
2014-04-02,0.1287181672690301
2014-04-18,0.1174275314617351
2014-05-04,0.0907107033954363
2014-05-20,0.0683109409557266
2014-06-05,0.0113502038750025
2014-06-21,0.0849264158970682
2014-07-07,0.0828634126734101
2014-07-23,0.084300918717359
2014-08-08,0.0833467201687851
2014-08-24,0.0825321382817515
2014-09-09,0.0839537142170053
2014-09-25,0.0757928280878358
2014-10-11,-0.0234570569675842
2014-10-27,0.089044448503055
2014-11-12,0.1184171331795621
2014-11-28,0.0112622295580046
2014-12-14,0.1608393935353891
2014-12-30,0.1455319533956751
2015-01-31,0.1138102115036592
2015-02-16,0.1337357259830161
2015-03-20,-0.0014731213166886
2015-04-05,0.1234857653600242
2015-04-21,0.1069268735620452
2015-05-07,0.0924255255115632
2015-05-23,0.0199704847337367
2015-06-08,0.0793286847428412
2015-06-24,0.0870287076036479
2015-07-10,0.0843321972770845
2015-07-26,0.0827282127631347
2015-08-11,0.081986189947692
2015-08-27,0.081583619112794
2015-09-12,0.0522023082551674
2015-09-28,0.0784339916600662
2015-10-14,0.059229295670885
2015-10-30,0.1078897111702281
2015-11-15,-0.016530090155774
2015-12-01,-0.0159555286123836
2015-12-17,-0.011218349459479
2016-01-02,0.0767908839132159
2016-01-18,-0.0225205212512797
2016-02-03,0.1428283646333817
2016-02-19,0.1382251033287037
2016-03-06,0.145142703988255
2016-03-22,0.1276179144971587
2016-04-07,0.0998575904802982
2016-04-23,0.0967667345992457
2016-05-09,0.0852399718389611
2016-05-25,0.0922747467012317
2016-06-10,0.0585770259913995
2016-06-26,0.0832726899290724
2016-07-12,0.0824871956970207
2016-07-28,0.0820468962407616
2016-08-13,0.0779273960829767
2016-08-29,0.0795321158044539
2016-09-14,0.0806679507308187
2016-09-30,0.0804629822259915
2016-10-16,0.0773345539781341
2016-11-01,0.0304612818591895
2016-11-17,0.0395816779829521
2016-12-03,-4.686984802729913e-05
2016-12-19,0.0923301028888287
2017-01-04,-0.0198382105986409
2017-01-20,0.1176579530200303
2017-02-05,0.1225633965271269
2017-02-21,0.1268968405140963
2017-03-09,0.0938428106866575
2017-03-25,0.1432484839726681
2017-04-10,0.1141923121779231
2017-04-26,0.0828096764908138
2017-05-12,0.0843764405362497
2017-05-28,0.0806969621401206
2017-06-13,0.0643174932579712
2017-06-29,0.0803973973200573
2017-07-15,0.0786271640367532
2017-07-31,0.0771203659684376
2017-08-16,0.0768179844805691
2017-09-01,0.0776178375308138
2017-09-17,0.0609998243830667
2017-10-03,0.0725640629353085
2017-10-19,0.0716772307407385
