date,value
2022-12-20,293.56192
2022-12-21,291.587921
2022-12-22,291.913605
2022-12-23,292.276917
2022-12-24,292.205566
2022-12-25,291.510193
2022-12-26,289.714935
2022-12-27,290.754944
2022-12-28,291.241486
2022-12-29,291.41568
2022-12-30,291.510773
2022-12-31,291.243134
2023-01-01,291.157318
2023-01-02,291.641724
2023-01-03,292.470367
2023-01-04,291.767731
2023-01-05,291.741577
2023-01-06,292.21698
2023-01-07,292.71579
2023-01-08,291.840698
2023-01-09,291.646332
2023-01-10,291.263947
2023-01-11,290.970245
2023-01-12,290.442352
2023-01-13,290.549042
2023-01-14,289.666656
2023-01-15,290.290985
2023-01-16,290.996399
2023-01-17,290.914032
2023-01-18,291.761139
2023-01-19,291.554169
2023-01-20,291.563812
2023-01-21,291.931671
2023-01-22,292.497223
2023-01-23,292.465973
2023-01-24,292.514374
2023-01-25,292.360443
2023-01-26,292.134796
2023-01-27,292.961945
2023-01-28,293.432526
2023-01-29,292.193176
2023-01-30,291.406097
2023-01-31,289.410522
2023-02-01,288.436096
2023-02-02,289.594208
2023-02-03,291.556
2023-02-04,291.11557
2023-02-05,289.169067
2023-02-06,287.97226
2023-02-07,288.469818
2023-02-08,287.69043
2023-02-09,288.823212
2023-02-10,289.504395
2023-02-11,290.212799
2023-02-12,290.194214
2023-02-13,290.03537
2023-02-14,290.306244
2023-02-15,289.818909
2023-02-16,289.902374
2023-02-17,290.007874
2023-02-18,290.304321
2023-02-19,290.931427
2023-02-20,291.446533
2023-02-21,292.753021
2023-02-22,293.058868
2023-02-23,292.217682
2023-02-24,293.471802
2023-02-25,293.629272
2023-02-26,294.319122
2023-02-27,295.343811
2023-02-28,296.840637
2023-03-01,297.680695
2023-03-02,298.390747
2023-03-03,295.997559
2023-03-04,295.720428
2023-03-05,297.333771
2023-03-06,294.679352
2023-03-07,294.583771
2023-03-08,294.01944
2023-03-09,294.799713
2023-03-10,295.802246
2023-03-11,296.640228
2023-03-12,297.459198
2023-03-13,296.907593
2023-03-14,294.116119
2023-03-15,294.452148
2023-03-16,295.326935
2023-03-17,295.138824
2023-03-18,295.162079
2023-03-19,293.727753
2023-03-20,295.568024
2023-03-21,296.002472
2023-03-22,295.765533
2023-03-23,294.647369
2023-03-24,297.600067
2023-03-25,295.86911
2023-03-26,297.532806
2023-03-27,296.66214
2023-03-28,296.345032
2023-03-29,293.842072
2023-03-30,291.175934
2023-03-31,293.69162
2023-04-01,295.022247
2023-04-02,296.770721
2023-04-03,297.764923
2023-04-04,299.839935
2023-04-05,297.474182
2023-04-06,297.238739
2023-04-07,298.500519
2023-04-08,297.885529
2023-04-09,299.374176
2023-04-10,301.632721
2023-04-11,295.59201
2023-04-12,290.533569
2023-04-13,293.170288
2023-04-14,296.973236
2023-04-15,298.044769
2023-04-16,300.922577
2023-04-17,302.332306
2023-04-18,303.890503
2023-04-19,303.947968
2023-04-20,300.23111
2023-04-21,299.925781
2023-04-22,299.84079
2023-04-23,301.048523
2023-04-24,300.919525
2023-04-25,300.947601
2023-04-26,301.185028
2023-04-27,302.215149
2023-04-28,299.057037
2023-04-29,297.398956
2023-04-30,297.867889
2023-05-01,299.466736
2023-05-02,300.023315
2023-05-03,301.746216
2023-05-04,303.79068
2023-05-05,304.453156
2023-05-06,301.522552
2023-05-07,300.590271
2023-05-08,301.736847
2023-05-09,302.453827
2023-05-10,302.674652
2023-05-11,303.830627
2023-05-12,304.460602
2023-05-13,301.427063
2023-05-14,302.827545
2023-05-15,302.988495
2023-05-16,305.976349
2023-05-17,305.981598
2023-05-18,302.807404
2023-05-19,302.470825
2023-05-20,302.138763
2023-05-21,303.065948
2023-05-22,303.390594
2023-05-23,303.359283
2023-05-24,303.708527
2023-05-25,304.673615
2023-05-26,305.342346
2023-05-27,306.112427
2023-05-28,307.029877
2023-05-29,304.954987
2023-05-30,305.61026
2023-05-31,305.712708
2023-06-01,305.454071
2023-06-02,308.006958
2023-06-03,305.996246
2023-06-04,305.546722
2023-06-05,305.98764
2023-06-06,306.322327
2023-06-07,307.286896
2023-06-08,306.182098
2023-06-09,307.183624
2023-06-10,308.32785
2023-06-11,306.166473
2023-06-12,305.962067
2023-06-13,306.032928
2023-06-14,307.250977
2023-06-15,306.645844
2023-06-16,307.63028
2023-06-17,308.456268
2023-06-18,306.384399
2023-06-19,306.071014
2023-06-20,307.190216
2023-06-21,308.305359
2023-06-22,308.995575
2023-06-23,308.241028
2023-06-24,309.311798
2023-06-25,309.554535
2023-06-26,307.711212
2023-06-27,307.204376
2023-06-28,308.042755
2023-06-29,307.877136
2023-06-30,308.214996
2023-07-01,308.735809
2023-07-02,308.40329
2023-07-03,309.170807
2023-07-04,309.774292
2023-07-05,309.662109
2023-07-06,308.486481
2023-07-07,308.100006
2023-07-08,308.216949
2023-07-09,308.642975
2023-07-10,310.144501
2023-07-11,310.238281
2023-07-12,310.275482
2023-07-13,310.839508
2023-07-14,311.601379
2023-07-15,312.028564
2023-07-16,312.379974
2023-07-17,312.499847
2023-07-18,312.158478
2023-07-19,311.623169
2023-07-20,311.108337
2023-07-21,311.153015
2023-07-22,311.014221
2023-07-23,312.315186
2023-07-24,311.783295
2023-07-25,312.361481
2023-07-26,313.059357
2023-07-27,312.574371
2023-07-28,312.196564
2023-07-29,310.574768
2023-07-30,309.929779
2023-07-31,310.622589
2023-08-01,311.797882
2023-08-02,311.154266
2023-08-03,310.975433
2023-08-04,310.518158
2023-08-05,309.942291
2023-08-06,309.888611
2023-08-07,310.882355
2023-08-08,310.294891
2023-08-09,310.606323
2023-08-10,311.130096
2023-08-11,310.919281
2023-08-12,310.354279
2023-08-13,311.727631
2023-08-14,311.299774
2023-08-15,310.630798
2023-08-16,310.561127
2023-08-17,310.726105
2023-08-18,310.701202
2023-08-19,311.022736
2023-08-20,311.154266
2023-08-21,310.898315
2023-08-22,311.041046
2023-08-23,310.971802
2023-08-24,310.796783
2023-08-25,310.247772
2023-08-26,309.607269
2023-08-27,309.088409
2023-08-28,308.891754
2023-08-29,308.6987
2023-08-30,309.070831
2023-08-31,309.789459
2023-09-01,309.887604
2023-09-02,308.96048
2023-09-03,308.726562
2023-09-04,309.546967
2023-09-05,310.154999
2023-09-06,309.426117
2023-09-07,309.852264
2023-09-08,309.991455
2023-09-09,308.511078
2023-09-10,308.686768
2023-09-11,309.154083
2023-09-12,308.897797
2023-09-13,307.490601
2023-09-14,308.306519
2023-09-15,308.314392
2023-09-16,308.072906
2023-09-17,308.196625
2023-09-18,308.059509
2023-09-19,307.837402
2023-09-20,308.099548
2023-09-21,307.689941
2023-09-22,307.744232
2023-09-23,308.040192
2023-09-24,308.257477
2023-09-25,307.727386
2023-09-26,307.205414
2023-09-27,307.05011
2023-09-28,307.014801
2023-09-29,307.914978
2023-09-30,306.696045
2023-10-01,303.950104
2023-10-02,303.352142
2023-10-03,304.303802
2023-10-04,304.792633
2023-10-05,304.59967
2023-10-06,305.431396
2023-10-07,305.218079
2023-10-08,304.919464
2023-10-09,305.49527
2023-10-10,304.77771
2023-10-11,304.199188
2023-10-12,304.819397
2023-10-13,304.851715
2023-10-14,304.540833
2023-10-15,302.636963
2023-10-16,302.412415
2023-10-17,303.173462
2023-10-18,302.507843
2023-10-19,302.197601
2023-10-20,302.594635
2023-10-21,302.735992
2023-10-22,303.643219
2023-10-23,304.331268
2023-10-24,303.953217
2023-10-25,304.330322
2023-10-26,304.401123
2023-10-27,303.067108
2023-10-28,303.767273
2023-10-29,304.167816
2023-10-30,302.862274
2023-10-31,303.256561
2023-11-01,301.830719
2023-11-02,302.555939
2023-11-03,302.249542
2023-11-04,301.57196
2023-11-05,301.376282
2023-11-06,301.636139
2023-11-07,301.612701
2023-11-08,301.296356
2023-11-09,300.934357
2023-11-10,301.121002
2023-11-11,300.036377
2023-11-12,299.702209
2023-11-13,301.005035
2023-11-14,300.6427
2023-11-15,299.921265
2023-11-16,299.229645
2023-11-17,299.335266
2023-11-18,299.172302
2023-11-19,294.738617
2023-11-20,294.984833
2023-11-21,295.568298
2023-11-22,294.963531
2023-11-23,296.773895
2023-11-24,296.961639
2023-11-25,295.904266
2023-11-26,296.390503
2023-11-27,293.998688
2023-11-28,293.987946
2023-11-29,294.26004
2023-11-30,294.1586
2023-12-01,294.60965
2023-12-02,294.918762
2023-12-03,295.504181
2023-12-04,296.667603
2023-12-05,296.848358
2023-12-06,295.720612
2023-12-07,294.635834
2023-12-08,294.856903
2023-12-09,294.421234
2023-12-10,294.668579
2023-12-11,294.554718
2023-12-12,294.372284
2023-12-13,294.143494
2023-12-14,293.705719
2023-12-15,294.480865
2023-12-16,294.229187
2023-12-17,293.870453
2023-12-18,293.74884
2023-12-19,293.085938
2023-12-20,293.060211
2023-12-21,292.635559
2023-12-22,291.948883
2023-12-23,293.187286
2023-12-24,293.561066
2023-12-25,293.384247
2023-12-26,292.982697
2023-12-27,293.06311
2023-12-28,294.261292
2023-12-29,293.684723
2023-12-30,293.462189
2023-12-31,292.688507
2024-01-01,293.003143
2024-01-02,293.552521
2024-01-03,293.069427
2024-01-04,292.945251
2024-01-05,292.85434
2024-01-06,293.43573
2024-01-07,293.66394
2024-01-08,293.1604
2024-01-09,293.021667
2024-01-10,292.470367
2024-01-11,291.294495
2024-01-12,290.541168
2024-01-13,290.005096
2024-01-14,291.221466
2024-01-15,291.125519
2024-01-16,290.90976
2024-01-17,291.135803
2024-01-18,291.96582
2024-01-19,292.714478
2024-01-20,293.221893
2024-01-21,293.272034
2024-01-22,294.330963
2024-01-23,291.694061
2024-01-24,291.431366
2024-01-25,291.506439
2024-01-26,288.858429
2024-01-27,288.830017
2024-01-28,288.894501
2024-01-29,289.809235
2024-01-30,288.695282
2024-01-31,289.073883
2024-02-01,287.845612
2024-02-02,288.714905
2024-02-03,289.046387
2024-02-04,290.180756
2024-02-05,288.553711
2024-02-06,291.160065
2024-02-07,291.723389
2024-02-08,292.065033
2024-02-09,292.543365
2024-02-10,292.807709
2024-02-11,293.17923
2024-02-12,293.324341
2024-02-13,294.16983
2024-02-14,292.305023
2024-02-15,291.809235
2024-02-16,289.911102
2024-02-17,290.279816
2024-02-18,291.37735
2024-02-19,292.659332
2024-02-20,292.901276
2024-02-21,293.421875
2024-02-22,293.534637
2024-02-23,292.771851
2024-02-24,293.612305
2024-02-25,294.318848
2024-02-26,294.436707
2024-02-27,294.456909
2024-02-28,294.594391
2024-02-29,294.541595
2024-03-01,294.77597
2024-03-02,295.628723
2024-03-03,294.757782
2024-03-04,294.451508
2024-03-05,295.39267
2024-03-06,294.244629
2024-03-07,294.347504
2024-03-08,294.354156
2024-03-09,294.198242
2024-03-10,294.675873
2024-03-11,295.068817
2024-03-12,295.646271
2024-03-13,296.576385
2024-03-14,296.006836
2024-03-15,295.321136
2024-03-16,295.838898
2024-03-17,295.019012
2024-03-18,294.273834
2024-03-19,293.474976
2024-03-20,293.913239
2024-03-21,294.102997
2024-03-22,294.369385
2024-03-23,295.363495
2024-03-24,295.288361
2024-03-25,295.112946
2024-03-26,294.400269
2024-03-27,296.017151
2024-03-28,299.067139
2024-03-29,298.854218
2024-03-30,301.174683
2024-03-31,302.428284
2024-04-01,302.024872
2024-04-02,302.088104
2024-04-03,303.030518
2024-04-04,301.094635
2024-04-05,299.921356
2024-04-06,299.191681
2024-04-07,298.452789
2024-04-08,299.780945
2024-04-09,298.699036
2024-04-10,298.239197
2024-04-11,299.370636
2024-04-12,300.852386
2024-04-13,301.51001
2024-04-14,301.113983
2024-04-15,301.733795
2024-04-16,303.07724
2024-04-17,305.144653
2024-04-18,302.248901
2024-04-19,301.717194
2024-04-20,301.756622
2024-04-21,302.086823
2024-04-22,301.829559
2024-04-23,302.703949
2024-04-24,306.128937
2024-04-25,307.17923
2024-04-26,302.379791
2024-04-27,300.875153
2024-04-28,300.998169
2024-04-29,301.923859
2024-04-30,299.326691
2024-05-01,302.256653
2024-05-02,302.156372
2024-05-03,300.40741
2024-05-04,300.604523
2024-05-05,298.876434
2024-05-06,299.891693
2024-05-07,301.198212
2024-05-08,302.267853
2024-05-09,303.990784
2024-05-10,306.14859
2024-05-11,304.044891
2024-05-12,301.966949
2024-05-13,299.951782
2024-05-14,301.701172
2024-05-15,302.745209
2024-05-16,304.131317
2024-05-17,304.817474
2024-05-18,306.374542
2024-05-19,306.478027
2024-05-20,306.617767
2024-05-21,305.923157
2024-05-22,306.964447
2024-05-23,306.471527
2024-05-24,303.839325
2024-05-25,303.706207
2024-05-26,304.508972
2024-05-27,305.256195
2024-05-28,303.919373
2024-05-29,305.545715
2024-05-30,305.197479
2024-05-31,305.807434
2024-06-01,305.942719
2024-06-02,306.52951
2024-06-03,307.90274
2024-06-04,309.13916
2024-06-05,309.137482
2024-06-06,310.108948
2024-06-07,311.204193
2024-06-08,310.310608
2024-06-09,307.974396
2024-06-10,307.964386
2024-06-11,308.96991
2024-06-12,310.157806
2024-06-13,311.594574
2024-06-14,312.856049
2024-06-15,311.600525
2024-06-16,309.284027
2024-06-17,309.312164
2024-06-18,309.695984
2024-06-19,310.651337
2024-06-20,310.976837
2024-06-21,310.288849
2024-06-22,309.534088
2024-06-23,308.952484
2024-06-24,308.942535
2024-06-25,309.500458
2024-06-26,309.42804
2024-06-27,310.358185
2024-06-28,309.949341
2024-06-29,309.242523
2024-06-30,310.036591
2024-07-01,309.771698
2024-07-02,309.27356
2024-07-03,309.543915
2024-07-04,310.554718
2024-07-05,310.833099
2024-07-06,310.599731
2024-07-07,309.75647
2024-07-08,310.021515
2024-07-09,310.654266
2024-07-10,312.002716
2024-07-11,312.991913
2024-07-12,313.189026
2024-07-13,312.095673
2024-07-14,310.6474
2024-07-15,310.531891
2024-07-16,311.334137
2024-07-17,311.983368
2024-07-18,311.881287
2024-07-19,311.234436
2024-07-20,310.617859
2024-07-21,311.164703
2024-07-22,310.976929
2024-07-23,311.046844
2024-07-24,310.339386
2024-07-25,310.624481
2024-07-26,310.425049
2024-07-27,311.631775
2024-07-28,312.410431
2024-07-29,313.061737
2024-07-30,311.274933
2024-07-31,311.159637
2024-08-01,311.298981
2024-08-02,310.925568
2024-08-03,310.58548
2024-08-04,310.465393
2024-08-05,310.723755
2024-08-06,310.923798
2024-08-07,310.768219
2024-08-08,310.838837
2024-08-09,310.503876
2024-08-10,310.715851
2024-08-11,310.758362
2024-08-12,310.804535
2024-08-13,310.617096
2024-08-14,311.173767
2024-08-15,310.478851
2024-08-16,309.765564
2024-08-17,310.137573
2024-08-18,311.178955
2024-08-19,311.376862
2024-08-20,310.604553
2024-08-21,310.042145
2024-08-22,310.452637
2024-08-23,311.167999
2024-08-24,310.464386
2024-08-25,310.617035
2024-08-26,311.394257
2024-08-27,310.817017
2024-08-28,310.392914
2024-08-29,309.829865
2024-08-30,308.942383
2024-08-31,309.116943
2024-09-01,308.491241
2024-09-02,309.505524
2024-09-03,309.726593
2024-09-04,309.150085
2024-09-05,309.089874
2024-09-06,309.395782
2024-09-07,309.490997
2024-09-08,309.685944
2024-09-09,310.241608
2024-09-10,309.794373
2024-09-11,309.460938
2024-09-12,309.600189
2024-09-13,309.489929
2024-09-14,308.337402
2024-09-15,307.949127
2024-09-16,307.458984
2024-09-17,305.509521
2024-09-18,306.977875
2024-09-19,306.641052
2024-09-20,307.329254
2024-09-21,306.482086
2024-09-22,305.296295
2024-09-23,305.468628
2024-09-24,306.199646
2024-09-25,305.883087
2024-09-26,306.137848
2024-09-27,306.876923
2024-09-28,307.555206
2024-09-29,306.852295
2024-09-30,305.588287
2024-10-01,303.911041
2024-10-02,304.217163
2024-10-03,304.695099
2024-10-04,304.693665
2024-10-05,304.865204
2024-10-06,305.374359
2024-10-07,305.467865
2024-10-08,305.171814
2024-10-09,305.121002
2024-10-10,304.909576
2024-10-11,304.522247
2024-10-12,304.876373
2024-10-13,305.212616
2024-10-14,304.954132
2024-10-16,304.591248
2024-10-17,304.097931
2024-10-18,302.438416
2024-10-19,300.890228
2024-10-20,300.255646
2024-10-21,299.990814
2024-10-22,298.762177
2024-10-23,298.902802
2024-10-24,299.029877
2024-10-25,299.053375
2024-10-26,299.662506
2024-10-27,300.109375
2024-10-28,299.607269
2024-10-29,299.650696
2024-10-30,300.345184
2024-10-31,300.309113
2024-11-01,300.48056
2024-11-02,300.526001
2024-11-03,299.654022
2024-11-04,298.878754
2024-11-05,299.040619
2024-11-06,298.928497
2024-11-07,299.373047
2024-11-08,299.565277
2024-11-09,298.855164
2024-11-10,299.070312
2024-11-11,298.039398
2024-11-12,298.387665
2024-11-13,298.108093
2024-11-14,297.737457
2024-11-15,297.390167
2024-11-16,297.555573
2024-11-17,296.993134
2024-11-18,295.834839
2024-11-19,295.860962
2024-11-20,295.67453
2024-11-21,295.850433
2024-11-22,296.247192
2024-11-23,296.850342
2024-11-24,292.760986
2024-11-25,291.221893
2024-11-26,290.629486
2024-11-27,291.159973
2024-11-28,292.598877
2024-11-29,293.197693
2024-11-30,292.693542
2024-12-01,292.041901
2024-12-02,291.756226
2024-12-03,292.356659
2024-12-04,292.7341
2024-12-05,293.796173
2024-12-08,293.7659
2024-12-09,293.898651
2024-12-10,293.70105
2024-12-11,293.260223
2024-12-12,293.426025
2024-12-13,293.119141
2024-12-14,291.57547
2024-12-15,291.382843
2024-12-16,291.108124
2024-12-17,291.880463
2024-12-18,291.448822
2024-12-19,291.631256
2024-12-20,291.223114
2024-12-21,291.98291
2024-12-22,291.678589
2024-12-23,291.760406
2024-12-24,291.092896
2024-12-25,292.08905
2024-12-26,291.580231
2024-12-27,289.483002
2024-12-28,289.953003
2024-12-29,289.108246
2024-12-30,289.66098
2024-12-31,290.08139
2025-01-01,290.067841
2025-01-02,290.141876
2025-01-03,290.131165
2025-01-04,290.676422
2025-01-05,291.26178
2025-01-06,290.984924
2025-01-07,291.114624
2025-01-08,291.472046
2025-01-09,291.383331
2025-01-10,291.391083
2025-01-11,291.153229
2025-01-12,291.485809
2025-01-13,292.096649
2025-01-14,292.330292
2025-01-15,292.210876
2025-01-16,292.340851
2025-01-17,291.764801
2025-01-18,291.154297
2025-01-19,291.388214
2025-01-20,291.50769
2025-01-21,291.727844
2025-01-22,291.50766
